Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Male,44,1,8,0,1-2 Year,1,40578,124,13,0
Male,53,1,28,0,1-2 Year,1,2630,122,83,0
Male,51,1,28,0,1-2 Year,1,32537,124,139,0
Male,22,1,7,0,< 1 Year,1,2630,152,201,0
Female,42,1,28,1,1-2 Year,0,29656,124,228,0
Male,44,1,8,0,1-2 Year,0,45042,124,156,0
Female,31,1,8,0,< 1 Year,1,25498,152,195,1
Female,42,1,8,0,1-2 Year,1,29277,26,141,1
Female,42,1,24,0,1-2 Year,1,30580,124,249,0
Female,47,1,28,1,1-2 Year,0,33884,26,62,0
Male,55,1,15,0,1-2 Year,1,29994,154,215,1
Male,20,1,3,1,1-2 Year,0,2630,156,26,0
Female,21,1,8,0,< 1 Year,1,36608,160,145,0
Female,47,1,30,1,1-2 Year,0,24168,152,127,0
Male,56,1,28,0,1-2 Year,1,42057,26,172,0
Male,27,1,48,1,< 1 Year,0,2630,152,133,0
Male,70,1,46,1,1-2 Year,0,41979,11,257,0
Male,42,1,3,1,1-2 Year,0,34135,26,191,0
Male,49,1,28,0,1-2 Year,1,69967,26,245,0
Female,21,1,2,0,< 1 Year,1,39806,152,75,0
Female,51,1,8,0,1-2 Year,1,43536,124,283,0
Male,36,1,14,1,1-2 Year,0,2630,124,121,0
Female,65,1,28,0,1-2 Year,1,2630,122,218,0
Female,25,1,26,0,< 1 Year,1,40677,152,51,0
Female,24,1,33,0,< 1 Year,0,27832,151,143,0
Female,22,1,32,0,< 1 Year,1,21947,152,259,0
Male,55,1,28,0,> 2 Years,1,48743,122,93,0
Male,24,1,8,1,< 1 Year,0,37734,152,168,0
Male,21,1,3,1,< 1 Year,1,24132,160,69,0
Male,49,1,28,0,1-2 Year,0,47598,25,205,1
Female,29,1,29,1,< 1 Year,0,33988,152,142,0
Male,34,1,28,0,1-2 Year,1,51692,124,75,0
Male,43,1,3,1,1-2 Year,1,38104,26,61,0
Male,25,1,41,1,< 1 Year,0,29041,152,171,0
Male,55,1,28,0,1-2 Year,1,46443,26,298,1
Male,31,1,8,0,< 1 Year,1,44628,124,289,1
Female,58,1,28,0,1-2 Year,1,34015,26,11,0
Male,55,1,29,0,1-2 Year,1,47438,26,297,0
Male,53,1,46,0,1-2 Year,1,19387,124,134,0
Male,47,1,21,0,1-2 Year,1,2630,124,31,0
Male,32,1,6,0,< 1 Year,0,2630,163,264,1
Male,22,1,28,0,< 1 Year,1,29112,152,290,0
Female,25,1,14,0,< 1 Year,1,33931,152,152,0
Male,50,1,3,1,1-2 Year,0,33709,154,142,0
Male,46,1,8,0,1-2 Year,1,2630,156,259,0
Female,22,1,41,1,< 1 Year,0,53538,152,35,0
Male,53,1,41,0,1-2 Year,1,57259,12,297,0
Female,23,1,36,1,< 1 Year,0,30603,152,285,0
Male,23,1,8,1,< 1 Year,0,2630,152,51,0
Male,22,1,28,1,< 1 Year,0,28004,152,164,0
Male,62,1,28,0,> 2 Years,1,56310,124,28,0
Male,64,1,39,1,1-2 Year,0,45167,152,214,0
Female,57,1,28,0,1-2 Year,1,72357,124,27,0
Female,42,1,46,0,1-2 Year,1,29354,124,50,0
Female,23,1,47,0,< 1 Year,0,33501,152,42,0
Male,48,1,28,0,1-2 Year,1,39312,124,113,0
Female,53,1,8,0,1-2 Year,1,42065,26,160,0
Female,24,1,34,0,< 1 Year,1,26425,152,279,0
Female,23,1,11,1,< 1 Year,0,19224,152,197,0
Male,51,1,38,0,> 2 Years,1,27670,26,48,1
Male,41,1,50,0,1-2 Year,1,40261,18,50,0
Male,38,1,28,0,1-2 Year,1,2630,156,68,0
Female,21,1,35,1,< 1 Year,0,2630,160,252,0
Female,32,1,46,0,< 1 Year,1,25537,156,293,0
Female,50,1,8,1,1-2 Year,0,42385,26,292,0
Male,26,1,5,0,< 1 Year,1,30610,160,81,0
Male,32,1,28,0,1-2 Year,1,2630,156,225,1
Male,57,1,28,0,1-2 Year,1,36603,26,246,1
Female,29,1,36,0,< 1 Year,1,2630,152,72,0
Male,76,1,28,0,> 2 Years,1,35430,26,280,0
Male,23,1,8,0,< 1 Year,1,44892,152,265,1
Male,21,1,28,0,< 1 Year,1,28261,160,46,0
Female,34,1,15,1,1-2 Year,0,30739,152,159,0
Female,76,1,29,0,1-2 Year,1,31075,26,77,0
Male,42,1,50,1,1-2 Year,0,40420,124,180,0
Male,72,1,28,1,1-2 Year,0,28629,122,201,0
Male,23,1,46,0,< 1 Year,1,2630,160,64,0
Female,27,1,32,1,< 1 Year,0,31404,152,75,0
Male,23,1,2,1,< 1 Year,0,25510,152,284,0
Female,40,1,28,0,1-2 Year,1,33128,26,115,0
Male,38,1,28,1,1-2 Year,0,28308,124,256,0
Female,38,1,28,1,1-2 Year,0,27811,125,283,0
Female,29,1,10,1,< 1 Year,0,35335,152,59,0
Female,25,1,33,1,< 1 Year,0,30355,152,236,0
Female,33,1,8,0,1-2 Year,1,35053,124,252,0
Female,25,1,41,1,< 1 Year,0,41563,152,53,0
Female,39,1,28,0,1-2 Year,1,41327,26,101,1
Female,21,1,36,1,< 1 Year,0,26313,160,55,0
Female,73,1,38,0,1-2 Year,1,31898,26,27,1
Male,53,1,48,0,1-2 Year,1,2630,26,51,0
Male,30,1,15,0,< 1 Year,1,36282,152,211,0
Female,22,1,11,1,< 1 Year,0,36226,152,215,0
Male,29,1,28,0,< 1 Year,1,2630,157,276,0
Female,24,1,11,1,< 1 Year,0,44910,152,115,0
Male,25,1,21,0,< 1 Year,1,31788,152,73,0
Male,47,1,19,0,1-2 Year,1,40958,26,173,1
Female,27,1,21,1,< 1 Year,0,22708,152,254,0
Male,24,1,29,1,< 1 Year,0,39831,152,118,0
Male,21,1,46,1,< 1 Year,0,34912,160,180,0
Male,46,1,8,0,1-2 Year,1,40864,124,232,1
Female,23,1,28,0,< 1 Year,1,2630,163,153,0
Male,24,1,11,1,< 1 Year,0,24420,152,268,0
Male,26,1,28,1,< 1 Year,0,55904,152,67,0
Female,47,1,28,0,1-2 Year,1,74869,30,156,1
Male,42,1,28,0,1-2 Year,1,30832,13,162,0
Male,25,1,21,1,< 1 Year,0,26377,152,245,0
Male,28,1,8,1,< 1 Year,0,32347,152,58,0
Male,43,1,33,0,1-2 Year,1,31399,26,159,1
Male,24,1,36,1,< 1 Year,0,48003,152,89,0
Female,20,1,8,0,< 1 Year,1,2630,160,111,0
Male,28,1,26,0,< 1 Year,1,37142,152,176,0
Male,71,1,36,0,1-2 Year,0,38295,152,40,0
Male,28,1,6,1,< 1 Year,0,22989,152,66,0
Male,25,1,25,0,< 1 Year,1,12368,152,275,0
Male,24,1,30,0,< 1 Year,0,35791,152,32,0
Male,49,1,19,0,1-2 Year,1,39421,124,277,1
Female,48,1,9,0,1-2 Year,1,2630,26,299,0
Female,27,1,29,1,< 1 Year,0,16168,152,177,0
Female,29,1,21,1,< 1 Year,0,27509,152,134,0
Female,47,1,28,0,1-2 Year,1,44200,26,51,1
Male,37,1,46,0,1-2 Year,1,2630,124,238,0
Female,50,1,46,0,1-2 Year,1,2630,124,56,1
Female,42,1,28,0,1-2 Year,1,35647,124,234,0
Male,49,1,8,0,1-2 Year,1,42089,26,116,0
Female,28,1,15,1,< 1 Year,0,27292,152,189,0
Female,54,1,28,1,1-2 Year,1,45823,124,249,0
Male,64,1,28,0,1-2 Year,1,26678,26,93,0
Female,23,1,33,1,< 1 Year,0,22917,152,111,0
Female,38,1,28,0,1-2 Year,1,31311,26,56,1
Male,21,1,2,1,< 1 Year,0,30468,160,276,0
Male,69,1,28,0,> 2 Years,1,36588,124,51,0
Male,46,1,28,0,1-2 Year,1,39465,26,59,1
Female,42,1,38,1,1-2 Year,0,26934,26,161,0
Male,46,1,28,0,> 2 Years,1,37116,26,91,0
Male,26,1,29,0,< 1 Year,0,37020,26,188,1
Female,29,1,28,1,< 1 Year,0,24799,152,136,0
Female,40,1,41,0,1-2 Year,1,34957,26,253,0
Female,22,1,25,1,< 1 Year,0,27669,152,200,0
Male,33,1,28,1,< 1 Year,0,24901,152,169,0
Male,40,1,46,0,1-2 Year,1,2630,157,263,0
Male,56,1,28,0,1-2 Year,1,40797,152,27,0
Female,39,1,2,0,1-2 Year,1,32116,26,222,0
Female,29,1,28,1,< 1 Year,0,77859,152,100,0
Male,75,1,8,1,1-2 Year,0,70885,26,186,0
Male,37,1,28,1,1-2 Year,0,21041,124,258,0
Female,25,1,10,1,< 1 Year,0,34365,152,270,0
Male,28,1,28,0,< 1 Year,1,56112,163,48,0
Female,51,1,46,1,1-2 Year,0,27022,26,277,0
Female,24,1,41,1,< 1 Year,0,33205,152,151,0
Female,30,1,12,1,< 1 Year,0,28549,152,226,0
Female,39,1,41,0,1-2 Year,1,35919,12,143,0
Female,53,1,48,1,1-2 Year,0,2630,15,29,0
Female,48,1,28,0,1-2 Year,1,52033,26,256,1
Male,42,1,50,1,1-2 Year,0,25038,124,123,0
Male,66,1,0,1,1-2 Year,0,2630,8,236,0
Female,21,1,27,0,< 1 Year,0,2630,152,139,0
Male,52,1,28,0,1-2 Year,1,26665,26,217,0
Female,50,1,50,1,1-2 Year,0,28606,122,77,0
Male,57,1,41,0,> 2 Years,1,40014,124,122,0
Female,58,0,28,0,1-2 Year,1,53047,122,214,0
Female,55,1,49,0,1-2 Year,1,33006,160,149,0
Female,24,1,29,1,< 1 Year,0,22225,152,290,0
Female,47,1,28,1,1-2 Year,0,45559,26,45,0
Female,26,1,8,1,< 1 Year,0,38339,152,90,0
Female,46,1,24,0,1-2 Year,1,27867,154,85,1
Male,42,1,29,0,1-2 Year,1,47489,26,155,1
Female,45,1,43,0,1-2 Year,1,2630,157,173,0
Male,72,1,29,0,1-2 Year,1,62752,26,81,0
Male,26,1,46,0,< 1 Year,0,23380,152,179,0
Male,22,1,32,1,< 1 Year,0,34640,152,94,0
Female,31,1,18,0,< 1 Year,1,2630,124,166,1
Male,22,1,47,0,< 1 Year,1,23147,152,175,0
Female,42,1,8,0,1-2 Year,1,37927,26,258,1
Female,37,1,28,0,1-2 Year,1,2630,124,195,1
Male,80,1,48,1,1-2 Year,0,2630,124,145,0
Female,22,1,2,0,< 1 Year,1,32451,152,258,0
Male,24,1,46,1,< 1 Year,0,20843,152,193,0
Female,32,1,28,0,< 1 Year,1,43828,26,213,1
Male,27,1,3,0,< 1 Year,1,22062,152,197,1
Female,49,1,24,0,1-2 Year,1,52452,139,122,0
Male,24,1,14,1,< 1 Year,0,2630,152,222,0
Male,30,1,6,0,< 1 Year,1,2630,152,219,0
Female,64,1,28,0,1-2 Year,1,31168,124,35,0
Female,29,1,15,1,< 1 Year,0,39670,152,46,0
Male,61,1,28,0,> 2 Years,1,47651,150,18,0
Female,43,1,28,0,1-2 Year,1,46782,124,294,0
Male,22,1,3,1,< 1 Year,0,28305,152,217,0
Female,24,1,3,1,< 1 Year,0,23038,26,283,0
Male,73,1,26,1,1-2 Year,0,33641,120,77,0
Male,31,1,8,0,< 1 Year,1,51354,152,226,0
Male,31,1,50,0,1-2 Year,1,38229,163,269,0
Female,58,1,28,0,> 2 Years,1,30911,26,191,0
Female,42,1,47,0,1-2 Year,0,35845,152,284,0
Male,24,1,6,1,< 1 Year,0,26312,152,12,0
Female,41,1,28,0,1-2 Year,1,2630,155,10,1
Male,23,1,32,0,< 1 Year,1,36975,26,42,0
Male,33,1,38,0,< 1 Year,1,25042,26,109,0
Male,45,1,0,0,1-2 Year,1,2630,26,284,0
Male,47,1,46,0,1-2 Year,0,29030,124,19,0
Male,24,1,2,0,< 1 Year,0,32942,152,148,0
Female,21,1,28,0,< 1 Year,1,35688,160,116,0
Female,23,1,35,1,< 1 Year,0,24116,152,75,0
Female,23,1,11,0,< 1 Year,1,30348,152,23,0
Male,60,1,24,1,1-2 Year,0,28900,124,55,0
Male,69,1,28,0,1-2 Year,1,2630,124,38,1
Male,49,1,39,0,1-2 Year,1,43707,124,264,1
Female,25,1,36,1,< 1 Year,0,28987,152,13,0
Female,24,1,6,1,< 1 Year,0,24495,152,24,0
Male,40,1,29,0,1-2 Year,1,27932,124,27,1
Male,61,1,0,0,1-2 Year,1,2630,124,223,1
Male,21,1,2,0,< 1 Year,1,41930,152,145,0
Female,33,1,5,1,< 1 Year,0,25937,152,222,0
Female,34,1,28,0,1-2 Year,0,49205,124,146,0
Female,57,1,28,0,1-2 Year,1,34244,26,75,1
Male,57,1,28,1,1-2 Year,1,42224,124,270,0
Female,39,1,28,0,> 2 Years,1,54762,26,194,0
Female,23,1,37,1,< 1 Year,0,26098,152,239,0
Male,28,1,41,1,< 1 Year,0,34553,152,98,0
Female,25,1,36,1,< 1 Year,0,31841,152,208,0
Female,38,1,22,0,1-2 Year,1,27922,124,54,1
Female,64,1,17,0,1-2 Year,1,2630,124,233,0
Male,22,1,30,1,< 1 Year,0,20940,152,12,0
Female,22,1,39,1,< 1 Year,0,29595,152,228,0
Female,22,1,21,1,< 1 Year,0,28683,152,244,0
Female,23,1,3,1,< 1 Year,0,51794,152,189,0
Female,62,1,28,1,1-2 Year,0,32920,124,212,0
Male,41,1,28,1,1-2 Year,0,35895,124,92,0
Female,25,1,39,1,< 1 Year,0,25502,152,90,0
Male,31,1,46,0,< 1 Year,1,37120,122,270,0
Female,46,1,28,0,1-2 Year,1,41332,124,65,0
Male,53,1,29,0,1-2 Year,1,34656,26,281,0
Male,46,1,28,0,1-2 Year,1,38409,13,298,1
Female,24,1,28,1,< 1 Year,0,36251,152,89,0
Female,23,1,8,1,< 1 Year,0,36254,152,123,0
Female,28,1,28,0,1-2 Year,1,48442,154,253,1
Male,21,1,34,0,< 1 Year,1,32832,160,292,0
Male,23,1,45,0,< 1 Year,1,23068,152,116,0
Male,33,1,11,0,1-2 Year,1,55693,124,231,0
Female,32,1,35,0,< 1 Year,0,28060,152,147,0
Female,46,1,46,0,1-2 Year,1,33063,91,100,0
Female,21,1,48,0,< 1 Year,1,2630,160,48,0
Male,54,1,5,0,1-2 Year,1,33291,26,254,0
Male,30,1,15,1,< 1 Year,0,38651,152,102,0
Male,64,1,28,0,1-2 Year,1,34562,122,123,0
Male,80,1,50,0,> 2 Years,1,2630,163,237,0
Female,21,1,37,1,< 1 Year,0,26865,160,181,0
Male,61,1,37,1,1-2 Year,1,34503,26,276,0
Male,46,1,13,1,1-2 Year,0,29558,26,34,0
Male,71,1,0,0,> 2 Years,1,2630,13,176,0
Male,27,1,41,1,< 1 Year,0,25105,152,284,0
Male,25,1,8,1,< 1 Year,0,45686,152,150,0
Female,50,1,28,0,1-2 Year,1,38175,124,166,0
Male,38,1,50,1,1-2 Year,0,34163,8,76,0
Male,57,1,49,1,1-2 Year,0,2630,124,180,0
Male,27,1,21,1,< 1 Year,0,26070,152,187,0
Female,41,1,28,0,1-2 Year,1,25264,26,19,0
Male,47,1,29,0,1-2 Year,1,26111,124,205,0
Female,24,1,8,1,< 1 Year,0,22905,152,70,0
Male,71,1,50,1,1-2 Year,0,51995,26,161,0
Male,38,1,28,0,1-2 Year,1,2630,26,285,0
Male,65,1,36,1,1-2 Year,0,31833,124,197,0
Female,34,1,11,1,1-2 Year,0,29821,122,94,0
Female,25,1,8,0,< 1 Year,1,24853,152,32,0
Male,37,1,28,1,1-2 Year,0,2630,122,276,0
Male,34,1,39,0,1-2 Year,1,30790,163,247,0
Female,24,1,13,0,< 1 Year,1,29953,151,133,0
Female,46,1,43,0,1-2 Year,1,2630,26,143,0
Female,45,1,29,0,1-2 Year,1,2630,157,287,1
Female,47,1,28,0,1-2 Year,0,32688,26,130,0
Female,22,1,11,1,< 1 Year,0,24349,152,175,0
Female,59,1,48,0,1-2 Year,1,2630,26,240,1
Female,22,1,30,1,< 1 Year,0,23339,152,120,0
Female,52,1,28,0,1-2 Year,1,38579,124,246,0
Female,24,1,6,0,< 1 Year,1,52882,152,97,0
Male,44,1,8,1,1-2 Year,0,36038,124,278,0
Male,29,1,41,1,< 1 Year,0,37327,152,293,0
Female,34,1,47,0,1-2 Year,0,26828,152,195,0
Female,51,1,28,0,1-2 Year,1,2630,26,38,0
Female,22,1,12,1,< 1 Year,0,27027,152,175,0
Male,46,1,28,1,1-2 Year,0,29124,29,152,0
Male,59,1,36,0,1-2 Year,1,43152,26,293,0
Male,52,1,28,0,1-2 Year,1,2630,124,83,0
Male,27,1,13,1,1-2 Year,0,22232,124,29,0
Female,26,1,8,0,< 1 Year,1,2630,152,292,0
Female,30,1,41,0,< 1 Year,1,34423,136,18,1
Female,27,1,29,1,< 1 Year,0,28361,26,37,0
Male,62,1,28,0,> 2 Years,1,39553,155,187,0
Female,52,1,14,0,> 2 Years,1,2630,156,167,0
Female,64,1,39,0,1-2 Year,1,33695,26,185,0
Female,42,1,30,1,1-2 Year,0,27701,26,266,0
Male,27,1,37,1,< 1 Year,0,33659,152,58,0
Male,47,1,50,0,1-2 Year,1,51728,25,253,0
Female,29,1,27,0,1-2 Year,1,2630,157,119,0
Male,25,1,50,1,< 1 Year,0,45532,152,11,0
Male,63,1,28,0,> 2 Years,1,34052,139,59,0
Male,41,1,16,0,1-2 Year,1,28673,26,283,1
Male,42,1,28,0,1-2 Year,1,24703,26,20,0
Male,30,1,38,1,< 1 Year,0,27266,152,20,0
Male,38,1,28,0,> 2 Years,1,44103,26,97,0
Male,24,1,41,0,< 1 Year,1,2630,152,293,0
Male,22,1,16,1,< 1 Year,1,50863,160,271,0
Male,40,1,3,1,1-2 Year,0,35920,124,235,0
Male,77,1,28,1,1-2 Year,1,50747,26,263,0
Female,36,1,20,0,1-2 Year,1,2630,26,65,0
Female,27,1,46,0,< 1 Year,1,2630,152,216,0
Male,30,1,17,0,< 1 Year,0,40274,152,133,0
Male,24,1,30,1,< 1 Year,0,22944,152,136,0
Male,29,1,40,0,< 1 Year,1,19993,124,176,1
Male,43,1,28,0,1-2 Year,1,47072,26,15,0
Female,20,1,39,0,< 1 Year,1,36251,160,186,0
Female,27,1,29,1,< 1 Year,0,26639,152,40,0
Female,22,1,6,1,< 1 Year,0,31015,152,240,0
Female,56,1,28,0,> 2 Years,1,70049,25,213,1
Male,74,1,28,1,1-2 Year,0,24758,124,196,0
Male,35,1,29,1,1-2 Year,0,55493,26,162,0
Female,29,1,27,0,< 1 Year,1,2630,152,275,0
Female,38,1,28,0,1-2 Year,1,37355,124,109,0
Male,44,1,28,1,1-2 Year,0,44772,124,121,0
Male,61,1,28,0,1-2 Year,1,31794,26,118,0
Male,36,1,15,0,1-2 Year,1,35174,14,51,0
Female,34,1,11,0,1-2 Year,1,27813,124,189,0
Female,25,1,2,0,< 1 Year,1,45005,152,168,0
Female,34,1,3,0,1-2 Year,1,38016,157,125,1
Female,26,1,36,1,< 1 Year,0,33255,152,163,0
Female,53,1,28,0,> 2 Years,1,50824,125,228,0
Male,43,1,28,0,1-2 Year,1,30637,122,298,0
Male,22,1,12,1,< 1 Year,0,29762,152,106,0
Female,23,1,6,1,< 1 Year,0,31538,152,184,0
Female,43,1,33,0,1-2 Year,1,2630,157,162,0
Female,62,1,28,0,> 2 Years,1,60325,26,165,0
Female,36,1,28,1,1-2 Year,0,35042,124,129,0
Male,54,1,35,0,1-2 Year,1,27337,26,223,1
Male,45,1,8,1,1-2 Year,0,27671,26,94,0
Female,22,1,10,1,< 1 Year,0,23257,152,244,0
Male,79,1,28,0,1-2 Year,1,56829,122,266,0
Male,23,1,34,0,< 1 Year,1,28781,151,193,0
Male,62,1,35,0,> 2 Years,1,41895,10,67,0
Female,42,1,25,1,1-2 Year,0,32230,153,56,0
Female,34,1,29,1,1-2 Year,0,2630,124,184,0
Male,33,1,35,0,1-2 Year,1,23308,124,222,0
Male,41,1,24,0,1-2 Year,1,28227,124,190,1
Male,49,1,28,0,1-2 Year,1,39572,45,132,0
Male,52,1,28,0,1-2 Year,1,54065,26,137,0
Male,41,1,28,0,1-2 Year,1,38404,124,245,1
Male,36,1,11,0,1-2 Year,1,2630,156,270,1
Male,48,1,8,1,1-2 Year,0,34440,26,21,0
Male,25,1,25,0,< 1 Year,0,47073,152,61,0
Male,40,1,28,0,1-2 Year,1,32398,124,220,0
Female,22,1,1,1,< 1 Year,0,2630,154,277,0
Female,24,1,37,0,< 1 Year,0,30862,152,261,0
Female,47,1,7,0,1-2 Year,1,2630,157,155,0
Male,50,1,28,1,1-2 Year,0,26216,124,234,0
Male,59,1,28,1,1-2 Year,1,36986,26,168,0
Female,20,1,13,0,< 1 Year,1,31260,160,99,0
Male,29,1,46,1,< 1 Year,0,19635,152,47,0
Female,29,1,37,1,< 1 Year,0,31280,160,283,0
Female,22,1,9,0,< 1 Year,0,33229,152,298,0
Female,23,1,45,1,< 1 Year,0,32053,151,280,0
Male,35,1,28,0,1-2 Year,1,26996,124,139,0
Female,41,1,28,1,1-2 Year,0,67251,26,291,0
Female,36,1,46,1,1-2 Year,0,26871,152,270,0
Male,24,1,5,1,< 1 Year,0,2630,151,200,0
Male,63,1,28,0,1-2 Year,1,53828,124,103,0
Male,52,1,28,0,1-2 Year,1,31445,26,223,1
Female,37,1,28,0,1-2 Year,1,37740,124,194,0
Male,38,1,39,1,1-2 Year,0,34502,124,279,0
Female,28,1,28,0,1-2 Year,1,2630,156,168,0
Female,28,1,17,1,< 1 Year,0,34992,152,262,0
Male,25,1,50,1,< 1 Year,0,39970,152,214,0
Male,36,1,28,0,1-2 Year,0,47285,154,165,0
Female,44,1,28,0,1-2 Year,1,30828,26,163,0
Male,35,1,28,0,1-2 Year,1,26954,124,71,1
Female,78,1,28,0,1-2 Year,1,45058,26,14,0
Female,34,1,30,0,1-2 Year,1,21815,151,167,0
Female,28,1,30,1,< 1 Year,0,39328,152,216,0
Female,24,1,15,1,< 1 Year,1,58815,152,278,0
Female,57,1,28,0,> 2 Years,1,27957,124,55,0
Male,44,1,8,0,1-2 Year,1,39707,124,127,0
Male,24,1,8,1,< 1 Year,0,37950,152,27,0
Female,47,1,28,0,1-2 Year,1,36208,122,95,0
Female,53,1,7,0,1-2 Year,1,40793,26,106,1
Female,42,1,25,0,1-2 Year,1,41624,152,182,0
Female,41,1,50,0,1-2 Year,1,37052,8,183,0
Male,57,1,12,1,1-2 Year,0,44150,26,23,0
Female,36,1,3,0,1-2 Year,1,30770,152,33,0
Female,51,1,28,0,1-2 Year,1,39698,152,117,1
Male,24,1,41,1,< 1 Year,0,34678,152,161,0
Male,48,1,39,0,1-2 Year,1,34654,30,74,0
Male,66,0,8,0,1-2 Year,0,48063,25,231,0
Male,21,1,22,1,< 1 Year,0,2630,160,181,0
Male,60,1,11,0,1-2 Year,1,33291,124,163,0
Female,23,1,29,1,< 1 Year,0,19944,152,153,0
Male,66,1,36,1,1-2 Year,0,40181,26,75,0
Male,22,1,46,1,< 1 Year,0,30883,152,95,0
Male,56,1,19,0,1-2 Year,1,34610,124,294,0
Male,68,1,5,0,1-2 Year,1,2630,156,286,0
Male,24,1,35,1,< 1 Year,0,32173,160,31,0
Female,61,1,28,0,> 2 Years,1,37107,4,239,0
Male,46,1,28,0,1-2 Year,1,2630,26,242,0
Male,29,1,28,0,< 1 Year,1,56352,26,295,0
Female,52,1,12,0,1-2 Year,1,2630,154,217,1
Male,59,1,8,0,> 2 Years,1,46773,124,223,0
Male,61,1,22,1,1-2 Year,0,26818,124,63,0
Female,29,1,8,1,< 1 Year,0,41005,152,202,0
Male,22,1,41,1,< 1 Year,0,25346,152,179,0
Male,27,1,11,0,< 1 Year,1,38939,152,12,1
Male,54,1,29,0,1-2 Year,0,25230,26,292,0
Male,30,1,45,0,1-2 Year,1,2630,156,218,0
Male,23,1,21,1,< 1 Year,0,28629,152,246,0
Male,21,1,15,0,< 1 Year,1,25593,160,297,0
Male,25,1,11,1,< 1 Year,0,28626,152,78,0
Male,59,1,11,1,1-2 Year,0,30684,26,91,0
Female,49,1,28,0,1-2 Year,1,40846,26,29,0
Male,53,1,28,0,> 2 Years,1,55845,26,243,0
Female,31,1,9,1,< 1 Year,0,26171,152,23,0
Female,74,1,31,0,> 2 Years,1,2630,26,128,0
Female,49,1,3,1,1-2 Year,1,56836,124,102,0
Female,22,1,11,1,< 1 Year,0,29902,152,11,0
Male,34,1,8,1,1-2 Year,0,38970,29,196,0
Female,58,1,28,0,1-2 Year,1,65739,26,190,0
Female,23,1,3,1,< 1 Year,1,2630,152,158,0
Male,44,1,4,1,1-2 Year,0,33576,26,188,0
Female,23,1,11,1,< 1 Year,0,31365,152,75,0
Male,42,1,28,1,1-2 Year,0,45614,26,10,0
Male,62,1,31,0,1-2 Year,1,2630,9,132,0
Female,22,1,22,0,< 1 Year,1,26627,152,252,0
Female,26,1,3,1,< 1 Year,0,26131,152,74,0
Male,43,1,30,1,1-2 Year,0,2630,160,267,0
Female,24,1,11,1,< 1 Year,0,57281,152,181,0
Female,21,1,8,1,< 1 Year,0,29952,152,91,0
Female,38,1,8,0,1-2 Year,0,2630,156,36,0
Male,24,1,41,1,< 1 Year,0,51956,152,203,0
Male,24,1,9,0,< 1 Year,0,27055,152,67,0
Male,46,1,47,0,1-2 Year,1,33137,26,149,1
Female,73,1,28,1,1-2 Year,0,48686,125,206,0
Male,36,1,23,0,1-2 Year,1,30738,124,225,1
Male,28,1,18,0,< 1 Year,1,34817,152,294,0
Female,28,1,28,1,< 1 Year,0,35597,152,86,0
Female,26,1,17,1,< 1 Year,0,33527,152,76,0
Male,52,1,29,0,1-2 Year,1,27015,55,276,1
Female,57,1,8,0,1-2 Year,1,21956,124,51,1
Male,24,1,41,1,< 1 Year,0,37207,152,197,0
Male,51,1,8,0,1-2 Year,1,2630,124,264,1
Female,38,1,28,0,1-2 Year,1,34771,124,129,1
Female,24,1,33,1,< 1 Year,0,27284,152,90,0
Female,21,1,8,0,1-2 Year,1,45824,124,106,0
Male,22,1,15,0,< 1 Year,0,23501,160,233,0
Female,30,1,50,1,< 1 Year,0,21181,152,101,0
Male,49,1,36,0,> 2 Years,1,35401,124,254,1
Female,25,1,15,1,< 1 Year,0,30449,152,231,0
Male,43,1,28,0,1-2 Year,0,33372,122,296,0
Male,25,1,30,0,< 1 Year,1,26261,152,119,0
Male,43,1,28,1,1-2 Year,0,42292,124,42,0
Male,54,1,28,0,1-2 Year,1,49946,124,93,0
Male,55,1,4,1,1-2 Year,0,29945,26,187,0
Female,23,1,35,1,< 1 Year,0,2630,160,281,0
Female,30,1,8,1,< 1 Year,0,31255,152,59,0
Female,22,1,7,1,< 1 Year,0,48143,152,224,0
Female,44,1,28,1,1-2 Year,0,45037,26,86,0
Male,25,1,10,1,< 1 Year,0,27318,152,106,0
Male,40,1,3,0,1-2 Year,0,25824,154,157,0
Female,26,1,28,1,< 1 Year,0,32214,152,131,0
Female,54,1,28,0,1-2 Year,1,39990,26,128,0
Male,29,1,34,0,< 1 Year,0,30658,152,185,0
Male,26,1,39,1,< 1 Year,0,2630,152,212,0
Female,22,1,26,0,< 1 Year,1,32995,152,170,0
Male,25,1,37,1,< 1 Year,0,35346,152,244,0
Female,25,1,21,1,< 1 Year,0,19402,152,35,0
Female,53,1,46,0,1-2 Year,1,29118,11,247,1
Male,35,1,3,1,1-2 Year,0,2630,26,195,0
Female,26,1,36,0,< 1 Year,1,27854,152,62,0
Female,23,1,8,1,< 1 Year,0,38751,152,97,0
Male,26,1,28,1,< 1 Year,0,37120,154,151,0
Male,24,1,33,0,< 1 Year,1,2630,152,274,0
Female,31,1,47,1,< 1 Year,1,36598,152,242,0
Male,22,1,3,0,< 1 Year,1,16703,152,186,0
Male,56,1,28,0,> 2 Years,1,53228,26,76,1
Female,24,1,15,0,< 1 Year,0,22965,152,176,0
Female,42,1,28,0,> 2 Years,1,35977,26,270,1
Female,47,1,28,0,> 2 Years,1,32414,122,156,0
